brw_ord_no,pkg_amt,loan_amt,dep_prov_no,dep_city_no,pkg_typ,in_come,usr_job,schooling,marital_sta,gender,age,target
50620221003101646068706231,199,1209,31,230,01,004,003,004,1,男,56,good
50620221022200804154858459,0,950,22,280,01,003,004,006,1,男,36,good
50620221011122916114389965,158,1502,09,210,01,007,005,001,1,女,45,good
50620221014173735126092344,97,850,10,516,01,003,003,005,1,女,32,good
50620221029151821172104641,0,1200,22,830,01,004,006,005,1,女,29,good
50620221005150100079429402,0,1460,22,840,01,004,006,005,1,男,48,good
50620221007091928086742920,118,1092,09,210,01,005,003,004,1,男,50,good
50620221022164457154703144,0,750,22,840,01,002,003,003,0,男,25,good
50620221023125512157316568,269,1600,31,230,01,004,006,004,1,男,30,good
50620221007154853093067421,128,740,17,710,01,004,006,004,1,女,53,good
50620221001184547063309809,98,540,17,717,01,002,003,006,1,女,47,good
50620221027102027168000094,0,950,22,818,01,007,001,004,1,女,46,good
50620221026162832165742819,0,750,22,834,01,001,,006,1,女,50,good
50620221024184300160580426,0,1200,22,816,01,007,,001,1,男,57,good
50620221003185727070526316,0,1200,22,836,01,002,,004,1,女,33,bad
50620221020184240148792612,199,1209,31,230,01,004,,005,1,男,51,good
50620221001172618063239772,169,1014,31,230,01,004,006,006,1,男,35,good
50620221001122327062852450,0,750,22,830,01,003,006,006,1,女,48,good
50620221027160212168369974,0,2150,22,281,01,003,006,003,1,女,49,bad
50620221003134504070146829,128,740,17,715,01,003,003,003,1,男,40,good
50620221008122413102042168,0,750,22,834,01,003,001,006,1,男,30,bad
50620221027104642168084080,198,1930,17,712,01,003,006,006,0,男,31,good
50620221024091703159492999,198,1930,17,712,01,004,013,003,1,男,48,good
50620221031095226175399109,269,1600,31,230,01,004,005,006,1,男,48,good
50620221014121041125696307,199,1209,31,230,01,002,009,006,1,男,49,good
50620221028165408170393486,0,1660,22,830,01,003,006,006,1,男,43,good
50620221015115447129097607,166,1460,22,831,01,004,006,004,1,男,31,good
50620221028121619170065780,599,2700,12,558,01,002,006,006,1,男,37,good
50620221001211734063411521,269,1600,31,230,01,003,006,005,1,男,41,good
50620221024102203159718356,125,2439,31,230,01,002,006,006,1,男,46,good
50620221021174524151724463,0,1200,22,830,01,004,,005,0,男,42,good
50620221028153149170290655,269,1600,31,230,01,003,005,002,1,男,36,good
50620221029191956172257787,99,2010,22,816,01,002,008,006,1,女,41,good
50620221011152847114524845,169,1014,31,230,01,003,021,006,1,男,40,good
50620221029143415172055191,119,2420,22,838,01,003,003,003,1,男,43,good
50620221028153341170291188,159,940,12,564,01,004,005,004,1,男,33,good
50620221013134939122587351,118,1092,09,210,01,003,021,006,1,男,58,good
50620221008134242102193250,158,1469,09,210,01,003,002,004,1,女,49,good
50620221018202027142618595,90,770,22,834,01,003,012,003,1,男,39,good
50620221001121239062851173,199,1209,31,230,01,006,006,004,1,男,50,good
50620221031120710175536125,0,750,22,834,01,001,021,006,1,女,24,bad
50620221019182222145601261,0,1200,22,834,01,002,001,006,1,女,30,good
50620221023202122157684486,79,1600,22,280,01,006,,003,1,男,32,good
50620221015173427129432556,0,1200,22,818,01,004,005,005,1,男,51,good
50620221006161136083089881,168,1630,17,715,01,003,007,003,1,男,51,good
50620221019192232145650142,0,2400,22,280,01,003,003,004,1,男,53,good
50620221020113344148245632,198,1930,17,717,01,001,,005,1,男,31,good
50620221022110623154044981,99,2010,22,838,01,002,003,005,1,男,49,good
50620221004162630075248285,110,970,22,812,01,002,008,006,1,男,32,good
50620221027155149168368478,169,1014,31,230,01,004,005,003,1,男,33,good
50620221028132128170213799,0,1660,22,834,01,004,008,004,1,男,31,good
50620221010145805110993034,67,1307,31,230,01,004,011,004,1,男,45,good
50620221006144906082936580,0,750,22,830,01,005,001,004,1,男,50,good
50620221009151102106564432,0,1200,22,834,01,005,017,003,1,男,31,good
50620221006151352083058014,110,970,22,834,01,003,006,006,1,女,58,good
50620221031112557175489879,149,3000,22,280,01,004,007,004,1,男,33,good
50620221018092927141262355,199,1209,31,230,01,001,005,006,1,男,42,good
50620221021184138151759508,0,1460,22,834,01,002,021,006,1,女,56,good
50620221024161359160449397,199,1209,31,230,01,007,006,003,1,男,53,good
50620221025154211163149676,0,1200,22,834,01,003,006,003,1,男,26,bad
50620221024173159160518844,99,2010,22,830,01,002,,003,0,女,29,good
50620221026122221165487148,0,750,22,830,01,002,,006,1,女,58,good
50620221008152504102274782,0,750,22,834,01,002,001,006,1,女,46,good
50620221024103348159806879,199,1180,12,550,01,003,004,004,1,男,56,good
50620221009173806106692305,0,1460,22,834,01,002,,006,0,女,24,good
50620221012144032118797554,199,1180,12,564,01,002,003,006,1,男,40,good
50620221011121637114365754,188,1092,09,210,01,002,,004,0,女,42,good
50620221023193127157663890,90,540,10,515,01,001,,004,0,男,33,good
50620221002134409065554260,199,1209,31,230,01,004,003,004,1,女,55,good
50620221002185318065776713,79,1600,22,280,01,002,003,005,1,女,49,good
50620221001135204062914455,0,1200,22,834,01,002,001,004,0,男,30,good
50620221022193905154837462,369,2107,31,230,01,003,006,006,1,男,53,good
50620221030113921173686278,188,2204,09,210,01,005,008,006,0,男,34,good
50620221029122148171943175,99,2010,22,838,01,003,008,005,1,男,61,good
50620221020135416148494399,0,950,22,818,01,003,,005,1,女,47,good
50620221029150423172083601,98,540,17,722,01,003,004,006,1,女,40,good
50620221016131615132314792,188,2100,09,210,01,004,005,004,0,男,32,good
50620221001155107063167209,199,1050,12,557,01,003,001,006,1,男,59,bad
50620221016180129132708957,98,830,10,512,01,003,003,006,1,男,37,good
50620221023092808156717953,129,760,12,558,01,002,006,005,1,男,55,good
50620221017140141138610683,158,1469,09,210,01,003,,005,1,女,35,good
50620221020152133148614884,79,1600,22,281,01,003,021,005,1,女,43,good
50620221031112443175489377,0,950,22,826,01,003,003,004,1,女,41,good
50620221025162104163192374,0,1460,22,825,01,005,006,003,1,男,45,good
50620221009185135106731334,68,610,22,812,01,001,001,006,1,女,35,good
50620221026105902165216017,0,950,22,830,01,003,008,006,1,男,41,good
50620221001200051063353578,199,1209,31,230,01,002,,004,1,男,34,good
50620221017182046139172016,269,1600,31,230,01,004,006,003,1,男,33,good
50620221006164942083122634,198,1130,17,710,01,003,001,005,1,女,51,good
50620221004114504074607592,0,750,22,818,01,004,005,004,1,男,58,good
50620221001093416062468779,369,2107,31,230,01,003,002,004,1,男,28,good
50620221008143211102207743,158,1469,09,210,01,006,008,003,1,男,49,bad
50620221017115155136949965,0,950,22,836,01,002,,004,0,男,33,good
50620221004120408074652637,139,1200,22,827,01,003,017,004,1,男,44,good
50620221012125115118585523,0,750,22,830,01,003,004,006,1,女,48,good
50620221020151909148612886,139,1346,31,230,01,004,006,004,1,女,36,good
50620221022112949154085401,269,1600,31,230,01,004,006,003,1,男,33,good
50620221027171838168447060,0,1460,22,818,01,003,003,003,1,男,34,good
50620221017110153136165860,119,2420,22,838,01,003,003,004,1,女,35,good
50620221006105711082401121,199,1209,31,230,01,004,006,006,1,女,47,good
50620221008114646102029614,119,2420,22,826,01,003,006,006,1,男,41,good
50620221029153513172106183,0,750,22,831,01,002,006,006,1,女,39,good
50620221004103729073487982,38,220,15,530,01,001,006,006,1,女,24,good
50620221009131708106257443,140,1200,10,514,01,004,009,006,1,男,49,good
50620221007132522090827760,0,950,22,834,01,007,,006,1,男,26,good
50620221002105127065217466,158,1371,09,210,01,005,008,003,1,男,42,good
50620221022183012154781114,209,1810,22,826,01,003,001,003,1,男,27,good
50620221002103607065157935,90,1756,31,230,01,003,005,006,1,男,47,good
50620221008122426102041738,108,624,09,210,01,003,007,006,1,男,57,good
50620221003091906067926534,0,750,22,817,01,004,006,003,1,男,59,good
50620221003160131070399765,0,1200,22,280,01,003,008,004,1,女,33,good
50620221024165153160477246,0,1200,22,834,01,002,006,004,1,男,36,good
50620221031124312175688689,199,1209,31,230,01,003,009,005,1,男,28,good
50620221010083812107803710,98,950,17,716,01,003,,006,1,男,53,bad
50620221029164539172159469,90,770,22,812,01,004,001,006,1,男,55,good
50620221006153101083064927,0,950,22,830,01,002,006,004,1,男,49,good
50620221006113135082631358,199,1209,31,230,01,004,009,003,1,男,31,good
50620221006171948083144228,92,730,22,831,01,003,006,004,1,男,52,good
50620221010140038110919120,158,1502,09,210,01,003,,003,1,女,37,good
50620221021112755151230762,0,950,22,827,01,004,006,003,1,男,44,good
50620221021121417151357084,68,956,31,230,01,003,003,004,1,男,28,good
50620221010095746109201738,369,2107,31,230,01,003,003,003,1,女,48,good
50620221017103556135743997,72,1404,31,230,01,005,006,004,1,男,51,good
50620221005114717078746582,0,950,22,830,01,003,006,004,1,男,41,good
50620221026184932165890265,0,1200,22,827,01,003,017,003,1,女,41,good
50620221006155114083087231,98,540,17,715,01,002,007,006,1,女,52,good
50620221018172552142497021,199,1209,31,230,01,005,004,003,1,男,48,good
50620221001165926063217196,0,1460,22,834,01,002,001,005,1,女,40,good
50620221009183423106729426,68,956,31,230,01,002,001,006,1,女,53,good
50620221022153328154622538,0,1200,22,834,01,002,006,005,1,女,45,good
50620221028152534170287380,0,1660,22,834,01,002,011,006,1,女,29,good
50620221010092939108650223,79,1600,22,280,01,004,009,003,1,女,62,good
50620221002182403065769517,299,1780,12,560,01,007,004,006,1,男,56,good
50620221027195914168584290,199,1209,31,230,01,004,006,004,1,男,57,good
50620221019180202145589182,0,1200,22,280,01,003,003,004,1,男,50,good
50620221002164640065693318,199,1209,31,230,01,003,006,002,1,男,43,good
50620221026153018165683145,99,2010,22,838,01,003,006,006,1,男,50,good
50620221019183219145618390,99,2010,22,825,01,003,006,004,0,男,37,good
50620221002164202065683358,119,2420,22,835,01,003,014,004,1,男,27,good
50620221002101419065054858,169,1420,10,512,01,004,003,004,1,男,42,good
50620221013100526121958717,158,1502,09,210,01,005,004,004,1,男,34,good
50620221001084130062216458,0,750,22,830,01,002,012,005,1,女,37,good
50620221024120833160075676,0,950,22,834,01,007,001,006,1,女,56,good
50620221022155815154650249,119,2420,22,280,01,005,016,003,1,女,38,good
50620221003204940070605897,0,750,22,833,01,003,008,006,1,女,38,good
50620221006143102082904917,158,1469,09,210,01,005,,003,1,男,36,good
50620221005205029079793746,0,950,22,834,01,003,001,003,1,女,32,good
50620221014133445125794840,80,1200,10,514,01,002,003,006,1,女,38,good
50620221006111441082565248,0,1460,22,826,01,003,004,003,1,男,61,good
50620221012181931119201413,199,1209,31,230,01,004,006,005,1,男,51,good
50620221013112301122303292,139,1200,22,812,01,003,001,006,1,女,40,good
50620221002152057065630395,141,1150,22,825,01,007,006,005,1,男,54,good
50620221013152431122637918,0,750,22,830,01,002,,004,1,女,37,good
50620221024121018160075139,98,950,17,710,01,004,001,003,1,女,33,good
50620221031132408175721575,139,760,31,230,01,003,,004,1,男,52,good
50620221002105235065218231,0,750,22,831,01,005,006,003,1,女,50,good
50620221006105559082396564,158,917,09,210,01,004,021,005,1,男,39,bad
50620221009173457106691394,269,1600,31,230,01,002,021,004,0,女,46,good
50620221029171256172165577,168,1630,17,711,01,002,009,003,1,女,44,good
50620221020170531148719961,129,1750,27,934,01,003,001,005,1,男,50,good
50620221026093712165068175,0,1200,22,816,01,005,001,001,1,男,29,good
50620221009091528105243240,129,760,12,551,01,006,005,006,1,男,40,good
50620221017173342139148599,150,3000,10,517,01,002,001,004,1,男,29,good
50620221020191256148814913,0,1460,22,834,01,003,006,006,1,男,33,good
50620221020175818148777602,199,1209,31,230,01,007,006,004,1,男,46,good
50620221020141431148500880,118,1092,09,210,01,004,006,004,0,男,35,good
50620221012164927119020543,99,2010,22,826,01,002,001,001,1,男,49,good
50620221021131351151535792,199,1209,31,230,01,007,006,002,1,男,28,good
50620221008102133101768748,149,990,22,818,01,004,021,006,1,男,55,good
50620221022165945154723523,0,1460,22,830,01,001,,006,0,女,26,good
50620221031144234175745260,279,2420,22,829,01,005,007,004,1,男,53,good
50620221017200441139236747,199,1931,31,230,01,002,,006,1,女,37,good
50620221018153519142353989,188,2204,09,210,01,004,005,006,1,男,51,good
50620221007102028087843133,64,1300,22,280,01,006,001,001,0,男,36,good
50620221025165618163223545,129,660,27,930,01,002,005,004,1,女,34,good
50620221021100210150954555,90,770,22,834,01,002,001,004,1,男,36,good
50620221022205532154879364,69,1420,10,511,01,003,003,003,1,男,37,good
50620221001205231063390002,168,1630,17,716,01,005,006,004,1,男,34,good
50620221016090905131255126,149,3030,22,830,01,003,005,003,1,男,43,good
50620221026154835165708776,166,1460,22,830,01,002,,004,1,女,53,good
50620221020183225148792496,0,1460,22,834,01,002,,006,1,男,30,good
50620221001104619062623643,139,830,18,739,01,002,018,004,1,女,37,good
50620221008170521102354391,118,1092,09,210,01,005,021,004,1,女,36,good
50620221019162010145533585,199,1209,31,230,01,003,017,004,1,男,34,good
50620221005152340079555513,0,1200,22,834,01,003,001,006,1,男,37,good
50620221022163711154701594,0,950,22,834,01,001,007,006,1,男,42,good
50620221018143214142238924,0,950,22,831,01,002,006,006,1,女,45,good
50620221022091056153552149,129,760,12,558,01,003,008,006,1,女,51,good
50620221011173702114636547,139,760,31,230,01,005,003,003,1,男,36,good
50620221002110907065241790,269,1600,31,230,01,004,003,004,1,男,51,good
50620221023185809157646746,0,950,22,825,01,003,008,004,1,女,50,good
50620221001164349063194363,119,2321,31,230,01,004,005,004,1,女,29,good
50620221013113011122304353,269,1600,31,230,01,003,005,004,0,男,26,good
50620221011155347114563636,0,950,22,818,01,004,001,004,1,女,62,good
50620221017104424135877913,79,460,12,564,01,004,003,004,1,女,56,good
50620221015104329128742968,0,750,22,830,01,004,009,004,1,女,38,good
50620221023143812157436770,0,750,22,834,01,002,005,004,1,男,42,good
50620221014152248125931918,158,1469,09,210,01,004,,003,1,男,47,good
50620221012162725119011066,90,770,22,816,01,003,003,003,1,女,35,good
50620221027114318168114907,0,950,22,834,01,006,021,005,1,女,23,good
50620221023142622157411326,79,1600,22,838,01,002,006,005,1,男,53,good
50620221030190715174170077,0,950,22,280,01,003,018,004,0,女,27,good
50620221019162047145534010,169,1014,31,230,01,004,007,006,1,男,50,good
50620221024141403160288103,0,750,22,834,01,003,001,006,1,男,33,good
50620221027100121167901486,169,1639,31,230,01,003,003,006,1,男,50,bad
50620221030114327173687396,99,1340,27,930,01,002,,004,1,男,47,good
50620221025130602163058370,149,3000,22,816,01,002,018,004,0,男,31,bad
50620221012120437118449251,118,1092,09,210,01,003,,004,1,男,49,good
50620221006090422081112302,118,1092,09,210,01,003,003,004,1,女,57,good
50620221005105638078484169,0,950,22,834,01,002,002,006,1,男,34,good
50620221008170959102356395,0,750,22,825,01,003,006,004,1,女,27,good
50620221015190045129506811,110,970,22,816,01,003,003,003,1,男,28,good
50620221010102239109655484,0,1200,22,817,01,003,001,004,1,男,49,good
50620221017134436138598730,0,750,22,834,01,002,006,006,1,女,43,good
50620221026134413165545435,148,1440,17,712,01,007,001,006,1,女,42,bad
50620221012123117118476823,72,1404,31,230,01,002,021,005,1,女,33,good
50620221002114217065273545,0,950,22,834,01,003,001,006,1,男,30,good
50620221027122315168137661,0,1660,22,839,01,003,001,003,1,女,28,good
50620221019145348145426108,199,1209,31,230,01,003,006,004,1,男,50,good
50620221001104000062621599,169,1350,18,734,01,004,006,003,1,女,37,good
50620221005151722079544970,128,1240,17,712,01,005,001,005,1,男,28,good
50620221003121701069824001,64,1300,22,826,01,003,,004,1,女,44,good
50620221007145840092271067,99,2010,22,838,01,003,004,004,1,男,41,good
50620221008163545102326531,88,507,09,210,01,003,,003,1,男,34,good
50620221012123433118516770,0,750,22,831,01,002,006,006,1,男,54,good
50620221010180530111186920,0,1460,22,830,01,003,001,006,1,男,54,good
50620221005171407079647339,119,710,18,739,01,003,006,005,1,女,40,good
50620221028135617170216974,0,1200,22,830,01,004,016,003,1,女,27,good
50620221017180324139170684,118,1092,09,210,01,004,003,003,1,男,39,good
50620221001184228063309155,169,1014,31,230,01,002,,006,1,女,42,good
50620221014153437125948355,128,740,17,714,01,003,003,005,1,男,48,good
50620221019093940144721657,0,750,22,818,01,004,003,003,1,女,46,good
50620221026161804165734875,99,2010,22,835,01,004,006,003,1,女,46,good
50620221004112113074364832,69,1420,10,512,01,002,003,006,1,男,41,good
50620221014130428125791078,0,1200,22,834,01,002,001,006,1,男,39,good
50620221012183637119214635,64,1300,22,816,01,003,006,006,1,男,36,good
50620221006153446083064053,98,540,17,715,01,003,009,003,1,男,46,good
50620221025120849162920452,169,1014,31,230,01,004,003,006,1,男,49,good
